scenario,policy,seed_index,seed,stations,mcs,payload_bytes,load_skew,offered_mbps,received_packets,decision_count,learned_fallbacks,throughput_mbps,delay_mean_ms,delay_p95_ms,delay_p99_ms,fairness,decision_mean_us,decision_p95_us,decision_p99_us,decision_max_us,decision_deadline_miss_rate,inference_mean_us,inference_p95_us,inference_p99_us,inference_max_us,delivery_ratio
unseen_normal,rr_default,6,920006,9,8,1000,0.35,49.5,6281,0,0,50.248,13.538778,43.576421,53.682689,0.917525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_normal,rr_default,7,920007,9,8,1000,0.35,49.5,6190,0,0,49.52,8.887799,15.151853,16.982792,0.924402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_normal,rr_default,8,920008,9,8,1000,0.35,49.5,6189,0,0,49.512,9.051265,15.438357,17.406175,0.92554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_normal,rr_default,9,920009,9,8,1000,0.35,49.5,6301,0,0,50.408,14.212384,42.094503,49.048962,0.915927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_saturated,max_backlog,0,920000,9,8,1000,0.65,144.0,8232,536,0,65.856,565.719832,977.833943,989.324388,0.973198,211.441696,251.645,298.981,341.444,0.0,0.0,0.0,0.0,0.0,0.4573333333333333
unseen_saturated,max_backlog,1,920001,9,8,1000,0.65,144.0,8232,537,0,65.856,566.287819,922.211898,934.141498,0.972709,189.865231,215.651,312.584,357.283,0.0,0.0,0.0,0.0,0.0,0.4573333333333333
unseen_saturated,max_backlog,2,920002,9,8,1000,0.65,144.0,8232,539,0,65.856,565.9874,933.820943,939.456943,0.973198,203.241351,243.161,337.113,390.241,0.0,0.0,0.0,0.0,0.0,0.4573333333333333
unseen_saturated,max_backlog,3,920003,9,8,1000,0.65,144.0,8229,538,0,65.832,566.141949,974.325033,985.857,0.973016,208.729857,257.369,571.019,607.119,0.0,0.0,0.0,0.0,0.0,0.4571666666666666
unseen_saturated,max_backlog,4,920004,9,8,1000,0.65,144.0,8241,538,0,65.928,563.481683,931.006898,938.738633,0.973254,216.426401,275.717,428.082,443.483,0.0,0.0,0.0,0.0,0.0,0.4578333333333333
unseen_saturated,max_backlog,5,920005,9,8,1000,0.65,144.0,8241,538,0,65.928,565.880133,937.533233,945.158453,0.973254,275.376491,541.648,556.319,575.477,0.0,0.0,0.0,0.0,0.0,0.4578333333333333
unseen_saturated,max_backlog,6,920006,9,8,1000,0.65,144.0,8247,537,0,65.976,560.551068,926.409588,935.2052,0.973131,216.38019,268.849,391.632,425.025,0.0,0.0,0.0,0.0,0.0,0.45816666666666667
unseen_saturated,max_backlog,7,920007,9,8,1000,0.65,144.0,8238,534,0,65.904,566.054076,923.126253,931.238233,0.973074,192.092833,219.396,365.843,377.025,0.0,0.0,0.0,0.0,0.0,0.45766666666666667
unseen_saturated,max_backlog,8,920008,9,8,1000,0.65,144.0,8238,537,0,65.904,566.04069,913.604343,921.608653,0.973074,261.541819,392.683,565.244,601.656,0.0,0.0,0.0,0.0,0.0,0.45766666666666667
unseen_saturated,max_backlog,9,920009,9,8,1000,0.65,144.0,8250,538,0,66.0,560.26927,927.7312,934.217143,0.973311,200.341006,239.84,281.958,329.799,0.0,0.0,0.0,0.0,0.0,0.4583333333333333
unseen_saturated,ml_delay,0,920000,9,8,1000,0.65,144.0,10479,552,4,83.832,558.278237,780.56779,803.994066,0.925645,1287.653763,1408.876,1948.188,2086.072,0.947464,180.133187,195.437,226.045,253.105,0.5821666666666666
unseen_saturated,ml_delay,1,920001,9,8,1000,0.65,144.0,10485,560,6,83.88,539.573654,865.237983,941.874528,0.925922,1152.875179,1371.154,1498.574,2254.797,0.641071,178.816086,191.674,211.336,242.176,0.5825
unseen_saturated,ml_delay,2,920002,9,8,1000,0.65,144.0,10466,549,5,83.728,538.534974,895.361902,974.732131,0.924615,1153.217472,1360.744,1562.7,1958.33,0.612022,179.498849,195.006,233.741,305.727,0.5814444444444444
unseen_saturated,ml_delay,3,920003,9,8,1000,0.65,144.0,10472,552,7,83.776,558.06752,784.770243,806.844698,0.92665,1285.935306,1918.951,2086.564,2095.715,0.949275,178.340855,218.263,223.025,230.131,0.5817777777777777
unseen_saturated,ml_delay,4,920004,9,8,1000,0.65,144.0,10446,549,7,83.568,548.888594,768.423955,788.147586,0.927147,1216.976122,1408.231,1455.381,2229.663,0.821494,176.338297,186.649,200.648,227.55,0.5803333333333334
unseen_saturated,ml_delay,5,920005,9,8,1000,0.65,144.0,10476,551,8,83.808,560.101802,787.156351,810.486321,0.925297,1246.920528,1312.96,1345.947,1948.793,0.961887,176.012356,187.019,205.008,228.949,0.5820000000000001
unseen_saturated,ml_delay,6,920006,9,8,1000,0.65,144.0,10479,556,5,83.832,553.056657,789.955813,864.908567,0.926431,1143.431671,1339.817,1394.093,2068.083,0.631295,176.425514,187.016,198.998,228.125,0.5821666666666666
unseen_saturated,ml_delay,7,920007,9,8,1000,0.65,144.0,10459,549,3,83.672,559.088281,785.55519,808.704043,0.926402,1262.201851,1353.196,1750.924,2352.388,0.959927,178.439809,190.738,221.465,261.748,0.5810555555555555
unseen_saturated,ml_delay,8,920008,9,8,1000,0.65,144.0,10448,554,5,83.584,557.514397,784.565082,808.084137,0.928231,1262.128854,1354.835,1467.842,1869.08,0.962094,177.129417,191.689,218.082,236.062,0.5804444444444444
unseen_saturated,ml_delay,9,920009,9,8,1000,0.65,144.0,10476,549,5,83.808,536.515153,885.270621,966.213722,0.926389,1125.328832,1301.603,1328.602,1586.779,0.621129,175.550956,184.406,197.274,217.974,0.5820000000000001
unseen_saturated,ml_throughput,0,920000,9,8,1000,0.65,144.0,11518,604,4,92.144,530.55637,840.530703,851.016471,0.909779,1394.906705,2294.737,2368.924,2391.997,0.942053,178.91219,232.635,234.486,276.076,0.639888888888889
unseen_saturated,ml_throughput,1,920001,9,8,1000,0.65,144.0,11531,607,6,92.248,531.936748,835.900025,855.037201,0.906883,1259.225857,1367.972,1503.053,2009.882,0.934102,175.918502,185.758,209.882,230.417,0.6406111111111111
unseen_saturated,ml_throughput,2,920002,9,8,1000,0.65,144.0,11504,599,5,92.032,498.862743,1001.001081,1039.676045,0.905505,1148.915075,1348.985,1405.429,2081.147,0.611018,175.475895,185.094,203.38,248.758,0.6391111111111111
unseen_saturated,ml_throughput,3,920003,9,8,1000,0.65,144.0,11507,600,7,92.056,502.904385,929.352593,942.940755,0.909682,1143.063477,1361.029,1457.397,1978.904,0.628333,176.704113,190.927,212.316,227.977,0.6392777777777777
unseen_saturated,ml_throughput,4,920004,9,8,1000,0.65,144.0,11513,599,7,92.104,522.522662,873.066113,895.549977,0.908641,1224.570763,1439.112,1476.714,1504.146,0.944908,175.274544,185.557,197.341,248.875,0.6396111111111111
unseen_saturated,ml_throughput,5,920005,9,8,1000,0.65,144.0,11512,602,8,92.096,533.560053,837.721417,859.402437,0.90636,1251.291766,1356.78,1429.551,1673.311,0.938538,175.436341,187.567,197.857,213.816,0.6395555555555555
unseen_saturated,ml_throughput,6,920006,9,8,1000,0.65,144.0,11518,603,5,92.144,499.436681,999.976761,1037.933715,0.903396,1138.409076,1346.376,1600.822,2126.428,0.600332,176.793929,188.589,204.393,230.624,0.639888888888889
unseen_saturated,ml_throughput,7,920007,9,8,1000,0.65,144.0,11509,598,3,92.072,533.667228,835.240109,853.895599,0.907329,1254.158204,1334.007,1379.291,1687.915,0.934783,175.918333,185.208,200.182,224.82,0.6393888888888889
unseen_saturated,ml_throughput,8,920008,9,8,1000,0.65,144.0,11524,601,5,92.192,535.091187,838.468937,855.880425,0.902718,1260.463002,1355.463,1498.31,2022.777,0.928453,175.491769,185.171,202.514,230.742,0.6402222222222221
unseen_saturated,ml_throughput,9,920009,9,8,1000,0.65,144.0,11520,601,5,92.16,494.08028,997.771375,1033.149549,0.906232,1147.719694,1372.553,1883.859,2130.43,0.587354,177.712295,193.957,225.688,292.41,0.64
unseen_saturated,oracle_delay,0,920000,9,8,1000,0.65,144.0,10440,551,0,83.52,556.091208,768.1022,792.681505,0.926583,6933.764525,7693.293,9004.262,11784.954,0.981851,0.0,0.0,0.0,0.0,0.58
unseen_saturated,oracle_delay,1,920001,9,8,1000,0.65,144.0,10424,554,0,83.392,556.895684,777.39702,801.838721,0.927381,7248.741356,8175.421,12401.922,14315.681,0.974729,0.0,0.0,0.0,0.0,0.5791111111111111
unseen_saturated,oracle_delay,2,920002,9,8,1000,0.65,144.0,10394,551,0,83.152,528.68614,849.433381,871.949838,0.927876,6200.802345,7801.205,10765.716,12376.288,0.970962,0.0,0.0,0.0,0.0,0.5774444444444444
unseen_saturated,oracle_delay,3,920003,9,8,1000,0.65,144.0,10458,554,0,83.664,531.042598,842.138016,859.674284,0.926236,6107.076931,7695.441,9906.953,12446.54,0.974729,0.0,0.0,0.0,0.0,0.581
unseen_saturated,oracle_delay,4,920004,9,8,1000,0.65,144.0,10396,547,0,83.168,546.476954,780.884204,796.187588,0.926434,6400.755958,7820.881,8487.359,8880.947,0.976234,0.0,0.0,0.0,0.0,0.5775555555555556
unseen_saturated,oracle_delay,5,920005,9,8,1000,0.65,144.0,10474,551,0,83.792,559.353316,786.937266,808.355383,0.926035,7340.033967,8677.02,13103.217,14166.008,0.969147,0.0,0.0,0.0,0.0,0.5818888888888889
unseen_saturated,oracle_delay,6,920006,9,8,1000,0.65,144.0,10398,557,0,83.184,534.587958,907.07053,976.287008,0.926357,6252.768101,7803.393,9014.364,14155.121,0.983842,0.0,0.0,0.0,0.0,0.5776666666666667
unseen_saturated,oracle_delay,7,920007,9,8,1000,0.65,144.0,10378,551,0,83.024,533.445552,886.575434,970.879643,0.929825,6240.210958,7614.097,8882.005,11551.522,0.987296,0.0,0.0,0.0,0.0,0.5765555555555556
unseen_saturated,oracle_delay,8,920008,9,8,1000,0.65,144.0,10393,552,0,83.144,559.004821,792.330882,816.349213,0.928177,7059.246226,7565.263,8153.338,13607.288,0.978261,0.0,0.0,0.0,0.0,0.577388888888889
unseen_saturated,oracle_delay,9,920009,9,8,1000,0.65,144.0,10389,551,0,83.112,535.828974,885.183351,964.025653,0.928166,6456.228096,8050.317,12999.258,14548.735,0.983666,0.0,0.0,0.0,0.0,0.5771666666666666
unseen_saturated,oracle_throughput,0,920000,9,8,1000,0.65,144.0,11517,606,0,92.136,532.131824,867.814733,898.455769,0.909987,7541.236541,8742.071,9433.048,11016.804,0.983498,0.0,0.0,0.0,0.0,0.6398333333333333
unseen_saturated,oracle_throughput,1,920001,9,8,1000,0.65,144.0,11532,607,0,92.256,535.960613,863.995255,896.144709,0.90657,7508.831033,8708.531,9435.191,14016.77,0.976936,0.0,0.0,0.0,0.0,0.6406666666666667
unseen_saturated,oracle_throughput,2,920002,9,8,1000,0.65,144.0,11502,601,0,92.016,505.428013,944.054947,962.995079,0.916143,6429.536293,8364.178,8975.251,9515.568,0.973378,0.0,0.0,0.0,0.0,0.639
unseen_saturated,oracle_throughput,3,920003,9,8,1000,0.65,144.0,11506,604,0,92.048,531.070057,853.253867,871.679653,0.912672,7317.044397,8665.257,9217.878,12399.981,0.976821,0.0,0.0,0.0,0.0,0.6392222222222222
unseen_saturated,oracle_throughput,4,920004,9,8,1000,0.65,144.0,11515,599,0,92.12,529.370348,891.998823,911.038195,0.903829,6683.71891,8723.568,14247.852,15308.75,0.978297,0.0,0.0,0.0,0.0,0.6397222222222223
unseen_saturated,oracle_throughput,5,920005,9,8,1000,0.65,144.0,11515,603,0,92.12,536.078331,863.177767,884.704187,0.904151,7559.918219,8719.98,9461.645,13142.615,0.975124,0.0,0.0,0.0,0.0,0.6397222222222223
unseen_saturated,oracle_throughput,6,920006,9,8,1000,0.65,144.0,11521,607,0,92.168,501.757768,1033.630341,1095.077247,0.901099,6578.152929,8581.101,9577.733,13955.005,0.985173,0.0,0.0,0.0,0.0,0.6400555555555556
unseen_saturated,oracle_throughput,7,920007,9,8,1000,0.65,144.0,11508,603,0,92.064,505.210358,1025.724113,1058.762229,0.898185,6496.592327,8435.165,9082.348,9661.654,0.99005,0.0,0.0,0.0,0.0,0.6393333333333333
unseen_saturated,oracle_throughput,8,920008,9,8,1000,0.65,144.0,11527,599,0,92.216,531.311886,850.045247,873.375077,0.909735,7434.752574,8308.553,9532.381,13988.455,0.979967,0.0,0.0,0.0,0.0,0.6403888888888889
unseen_saturated,oracle_throughput,9,920009,9,8,1000,0.65,144.0,11521,601,0,92.168,503.524742,1023.656823,1061.158955,0.902462,6515.982183,8437.433,9030.154,11729.681,0.983361,0.0,0.0,0.0,0.0,0.6400555555555556
unseen_saturated,rr_default,0,920000,9,8,1000,0.65,144.0,8086,0,0,64.688,563.322838,923.752632,935.031393,0.975963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44922222222222224
unseen_saturated,rr_default,1,920001,9,8,1000,0.65,144.0,8090,0,0,64.72,563.594704,920.626986,929.674416,0.976173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4494444444444444
unseen_saturated,rr_default,2,920002,9,8,1000,0.65,144.0,8079,0,0,64.632,563.634099,908.471547,915.547101,0.976082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44883333333333336
unseen_saturated,rr_default,3,920003,9,8,1000,0.65,144.0,8084,0,0,64.672,563.40543,912.839901,925.369078,0.976439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44911111111111107
unseen_saturated,rr_default,4,920004,9,8,1000,0.65,144.0,7886,0,0,63.088,561.120289,903.831586,913.621855,0.979933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4381111111111111
unseen_saturated,rr_default,5,920005,9,8,1000,0.65,144.0,8089,0,0,64.712,564.239549,918.353747,929.76717,0.975572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4493888888888889
unseen_saturated,rr_default,6,920006,9,8,1000,0.65,144.0,7737,0,0,61.896,558.877576,936.930593,951.706393,0.983584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42983333333333335
unseen_saturated,rr_default,7,920007,9,8,1000,0.65,144.0,8079,0,0,64.632,562.947585,926.139393,933.024,0.976619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44883333333333336
unseen_saturated,rr_default,8,920008,9,8,1000,0.65,144.0,8084,0,0,64.672,563.19658,906.382147,913.983016,0.976449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44911111111111107
unseen_saturated,rr_default,9,920009,9,8,1000,0.65,144.0,7776,0,0,62.208,560.404165,939.234301,951.046347,0.9819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432
unseen_sparse,max_backlog,0,920000,9,8,1000,0.2,6.3,789,1215,0,6.312,0.529185,0.876616,1.21047,0.974115,38.329072,53.22,54.779,70.421,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,max_backlog,1,920001,9,8,1000,0.2,6.3,789,1220,0,6.312,0.527657,0.876616,1.20117,0.974115,38.516757,53.528,55.005,68.862,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,max_backlog,2,920002,9,8,1000,0.2,6.3,789,1216,0,6.312,0.526995,0.876616,1.15789,0.974115,38.348558,53.071,54.359,65.314,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,max_backlog,3,920003,9,8,1000,0.2,6.3,789,1221,0,6.312,0.528124,0.876616,1.16989,0.974115,41.889345,57.262,63.091,91.48,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,max_backlog,4,920004,9,8,1000,0.2,6.3,789,1199,0,6.312,0.52898,0.876616,1.21631,0.974115,38.969279,54.389,60.784,76.759,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,max_backlog,5,920005,9,8,1000,0.2,6.3,789,1221,0,6.312,0.529368,0.876616,1.20161,0.974115,45.299321,69.674,89.741,130.414,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,max_backlog,6,920006,9,8,1000,0.2,6.3,789,1164,0,6.312,0.527987,0.876616,1.20103,0.974115,39.340015,53.829,63.223,145.174,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,max_backlog,7,920007,9,8,1000,0.2,6.3,789,1217,0,6.312,0.52793,0.876616,1.20973,0.974115,38.631641,53.177,54.981,74.246,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,max_backlog,8,920008,9,8,1000,0.2,6.3,789,1218,0,6.312,0.527337,0.876616,1.21489,0.974115,42.382646,57.274,63.869,94.011,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,max_backlog,9,920009,9,8,1000,0.2,6.3,789,1167,0,6.312,0.52866,0.876616,1.19147,0.974115,38.51052,50.408,54.332,69.135,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,ml_delay,0,920000,9,8,1000,0.2,6.3,789,1476,4,6.312,0.617453,1.76574,2.30544,0.974115,382.602322,583.693,1138.571,1581.401,0.03523,179.092602,195.014,216.384,238.18,1.0
unseen_sparse,ml_delay,1,920001,9,8,1000,0.2,6.3,789,1479,6,6.312,0.620567,1.75586,2.31472,0.974115,371.568076,571.835,1116.836,1164.186,0.035159,176.267938,188.032,204.478,234.407,1.0
unseen_sparse,ml_delay,2,920002,9,8,1000,0.2,6.3,789,1478,5,6.312,0.618366,1.73874,2.3003,0.974115,382.167069,585.807,1130.641,1466.099,0.035183,179.803942,195.547,232.826,327.605,1.0
unseen_sparse,ml_delay,3,920003,9,8,1000,0.2,6.3,789,1481,7,6.312,0.621548,1.76574,2.29888,0.974115,380.603642,580.793,1127.977,1610.083,0.035111,178.468754,195.633,227.747,326.33,1.0
unseen_sparse,ml_delay,4,920004,9,8,1000,0.2,6.3,789,1429,7,6.312,0.623179,1.78044,2.31774,0.974115,374.686754,580.867,1118.426,1296.971,0.024493,176.384342,189.429,209.721,235.171,1.0
unseen_sparse,ml_delay,5,920005,9,8,1000,0.2,6.3,789,1482,8,6.312,0.61751,1.70872,2.27,0.974115,374.443234,574.334,1126.451,1636.182,0.035088,177.213063,192.79,213.22,272.853,1.0
unseen_sparse,ml_delay,6,920006,9,8,1000,0.2,6.3,789,1393,6,6.312,0.619974,1.77386,2.306,0.974115,365.69834,569.489,1101.035,1127.157,0.025126,175.126777,182.804,210.002,226.773,1.0
unseen_sparse,ml_delay,7,920007,9,8,1000,0.2,6.3,789,1479,4,6.312,0.620487,1.75704,2.324,0.974115,372.92121,571.056,1104.627,1308.075,0.035159,176.051147,187.227,213.77,234.653,1.0
unseen_sparse,ml_delay,8,920008,9,8,1000,0.2,6.3,789,1480,6,6.312,0.620271,1.73218,2.29046,0.974115,372.184424,568.673,1101.521,1143.033,0.035135,175.580797,184.689,218.062,279.35,1.0
unseen_sparse,ml_delay,9,920009,9,8,1000,0.2,6.3,789,1393,5,6.312,0.620875,1.74118,2.28986,0.974115,362.409419,561.851,1107.389,1142.71,0.025126,174.55005,181.179,189.216,263.55,1.0
unseen_sparse,ml_throughput,0,920000,9,8,1000,0.2,6.3,789,639,4,6.312,0.870354,0.87425,0.87576,0.974115,413.647279,1093.426,1137.809,1747.332,0.081377,177.684934,190.783,226.384,239.527,1.0
unseen_sparse,ml_throughput,1,920001,9,8,1000,0.2,6.3,789,642,6,6.312,0.870149,0.87425,0.87576,0.974115,415.268921,1102.853,1133.865,1765.191,0.080997,178.00446,194.954,223.681,228.187,1.0
unseen_sparse,ml_throughput,2,920002,9,8,1000,0.2,6.3,789,641,5,6.312,0.870012,0.87425,0.87576,0.974115,411.86832,1096.863,1122.012,1169.484,0.081123,176.738629,190.938,205.787,230.557,1.0
unseen_sparse,ml_throughput,3,920003,9,8,1000,0.2,6.3,789,643,7,6.312,0.870183,0.87425,0.87576,0.974115,403.234554,1084.96,1100.005,1116.881,0.080871,174.336404,183.285,188.58,212.16,1.0
unseen_sparse,ml_throughput,4,920004,9,8,1000,0.2,6.3,789,641,7,6.312,0.870217,0.87425,0.87576,0.974115,390.743178,1079.159,1099.284,1109.612,0.054602,173.948705,181.684,186.958,223.159,1.0
unseen_sparse,ml_throughput,5,920005,9,8,1000,0.2,6.3,789,645,8,6.312,0.870183,0.87425,0.87576,0.974115,412.490081,1102.78,1134.908,1240.318,0.08062,177.786746,193.859,217.652,265.884,1.0
unseen_sparse,ml_throughput,6,920006,9,8,1000,0.2,6.3,789,642,6,6.312,0.870046,0.87425,0.87576,0.974115,393.773368,1082.15,1104.563,1617.784,0.054517,174.842397,182.96,187.831,335.93,1.0
unseen_sparse,ml_throughput,7,920007,9,8,1000,0.2,6.3,789,641,3,6.312,0.870149,0.87425,0.87576,0.974115,416.094448,1110.028,1128.449,1310.481,0.081123,176.117718,184.803,215.59,232.156,1.0
unseen_sparse,ml_throughput,8,920008,9,8,1000,0.2,6.3,789,643,6,6.312,0.869944,0.87425,0.87576,0.974115,414.197879,1096.256,1143.029,2453.48,0.080871,176.812201,189.742,208.644,229.496,1.0
unseen_sparse,ml_throughput,9,920009,9,8,1000,0.2,6.3,789,642,5,6.312,0.870115,0.87425,0.87576,0.974115,401.984014,1086.922,1134.415,1621.302,0.054517,177.257936,190.849,210.98,294.712,1.0
unseen_sparse,oracle_delay,0,920000,9,8,1000,0.2,6.3,789,1217,0,6.312,0.529139,0.876616,1.17417,0.974115,516.33317,880.009,3180.792,5247.415,0.044371,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_delay,1,920001,9,8,1000,0.2,6.3,789,1219,0,6.312,0.52801,0.876616,1.16561,0.974115,499.73687,852.047,3133.708,3207.917,0.042658,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_delay,2,920002,9,8,1000,0.2,6.3,789,1216,0,6.312,0.526995,0.876616,1.15789,0.974115,503.341694,851.398,3131.146,3380.496,0.043586,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_delay,3,920003,9,8,1000,0.2,6.3,789,1221,0,6.312,0.528124,0.876616,1.16989,0.974115,508.681147,864.367,3210.171,3491.244,0.042588,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_delay,4,920004,9,8,1000,0.2,6.3,789,1184,0,6.312,0.528968,0.876616,1.21847,0.974115,486.069457,850.945,3127.25,4528.581,0.044764,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_delay,5,920005,9,8,1000,0.2,6.3,789,1221,0,6.312,0.529368,0.876616,1.20161,0.974115,508.822676,892.585,3189.837,4244.104,0.042588,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_delay,6,920006,9,8,1000,0.2,6.3,789,1151,0,6.312,0.528683,0.876616,1.15961,0.974115,497.399051,875.4,3148.091,3559.35,0.046047,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_delay,7,920007,9,8,1000,0.2,6.3,789,1217,0,6.312,0.52809,0.876616,1.19217,0.974115,512.54017,888.777,3209.89,3518.782,0.044371,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_delay,8,920008,9,8,1000,0.2,6.3,789,1218,0,6.312,0.528101,0.876616,1.20971,0.974115,508.370437,866.155,3189.29,3361.752,0.042693,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_delay,9,920009,9,8,1000,0.2,6.3,789,1150,0,6.312,0.527234,0.876616,1.18503,0.974115,494.365604,858.301,3142.868,3222.838,0.046087,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,0,920000,9,8,1000,0.2,6.3,789,1217,0,6.312,0.529139,0.876616,1.17417,0.974115,495.922786,849.683,3101.148,3154.542,0.042728,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,1,920001,9,8,1000,0.2,6.3,789,1219,0,6.312,0.52801,0.876616,1.16561,0.974115,517.929038,883.818,3159.571,5738.837,0.045119,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,2,920002,9,8,1000,0.2,6.3,789,1218,0,6.312,0.527029,0.876616,1.19225,0.974115,506.460131,874.778,3133.606,3464.43,0.043514,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,3,920003,9,8,1000,0.2,6.3,789,1221,0,6.312,0.528124,0.876616,1.16989,0.974115,503.279559,853.454,3119.709,3184.171,0.042588,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,4,920004,9,8,1000,0.2,6.3,789,1184,0,6.312,0.528968,0.876616,1.21847,0.974115,488.904226,891.897,3180.103,3548.689,0.044764,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,5,920005,9,8,1000,0.2,6.3,789,1221,0,6.312,0.529368,0.876616,1.20161,0.974115,498.379977,847.336,3109.613,4508.925,0.042588,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,6,920006,9,8,1000,0.2,6.3,789,1151,0,6.312,0.528683,0.876616,1.15961,0.974115,487.887167,863.882,3112.873,3202.478,0.046916,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,7,920007,9,8,1000,0.2,6.3,789,1217,0,6.312,0.52809,0.876616,1.19217,0.974115,513.306241,873.183,3153.107,3247.556,0.04355,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,8,920008,9,8,1000,0.2,6.3,789,1218,0,6.312,0.528101,0.876616,1.20971,0.974115,503.271594,855.78,3129.243,3315.727,0.043514,0.0,0.0,0.0,0.0,1.0
unseen_sparse,oracle_throughput,9,920009,9,8,1000,0.2,6.3,789,1150,0,6.312,0.527234,0.876616,1.18503,0.974115,501.064123,878.079,3207.312,5173.387,0.045217,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,0,920000,9,8,1000,0.2,6.3,789,0,0,6.312,0.562117,1.39942,1.98278,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,1,920001,9,8,1000,0.2,6.3,789,0,0,6.312,0.561296,1.40011,1.96436,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,2,920002,9,8,1000,0.2,6.3,789,0,0,6.312,0.563988,1.40842,1.9987,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,3,920003,9,8,1000,0.2,6.3,789,0,0,6.312,0.563497,1.419075,2.014,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,4,920004,9,8,1000,0.2,6.3,789,0,0,6.312,0.562813,1.41038,1.9807,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,5,920005,9,8,1000,0.2,6.3,789,0,0,6.312,0.562277,1.404345,1.93226,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,6,920006,9,8,1000,0.2,6.3,789,0,0,6.312,0.560417,1.383765,1.95534,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,7,920007,9,8,1000,0.2,6.3,789,0,0,6.312,0.560953,1.3905,1.96268,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,8,920008,9,8,1000,0.2,6.3,789,0,0,6.312,0.561387,1.392395,1.98288,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unseen_sparse,rr_default,9,920009,9,8,1000,0.2,6.3,789,0,0,6.312,0.56214,1.412655,1.95766,0.974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
